34.0430231,-118.2671571
33.94353796,-118.4071684
34.0836026,-118.3674909
33.94353796,-118.4071684
34.06184985,-118.3544361
34.02146058,-118.4954106
34.04857142,-118.4359348
33.94353796,-118.4071684
33.94353796,-118.4071684
33.94353796,-118.4071684
34.0430231,-118.2671571
33.94353796,-118.4071684
34.10141094,-118.3232528
33.94565484,-118.4016258
33.94353796,-118.4071684
34.03557287,-118.2328892
34.05059063,-118.4376849
33.94077307,-118.4068596
33.7382233,-118.3978558
33.94353796,-118.4071684
33.94619027,-118.4011817
34.05540218,-118.3974956
34.07651438,-118.4293127
33.94353796,-118.4071684
34.07651438,-118.4293127
33.94353796,-118.4071684
34.06965515,-118.4067143
33.94353796,-118.4071684
34.00807781,-118.4905744
34.07227915,-118.3673346
34.13925185,-118.2110318
34.13925185,-118.2110318
33.94608347,-118.404057
33.99385837,-118.4798761
33.76776827,-118.2017587
34.24086968,-118.5561249
33.94353796,-118.4071684
33.94353796,-118.4071684
33.94353796,-118.4071684
34.01448102,-118.4946228
33.94353796,-118.4071684
34.15777874,-118.2540679
34.04536116,-118.2637239
33.7382233,-118.3978558
34.04790423,-118.2462988
33.94182904,-118.3995724
34.10207724,-118.3396733
33.94353796,-118.4071684
34.10174693,-118.291608
34.15588823,-118.3461389
34.19645683,-118.351555
33.94353796,-118.4071684
33.99196949,-118.4446958
34.09857728,-118.3223607
34.19611435,-118.3539104
33.94353796,-118.4071684
34.06939253,-118.4029671
33.94353796,-118.4071684
33.95371064,-118.3967614
33.94353796,-118.4071684
33.94615467,-118.40734
34.16148969,-118.2885504
34.11830658,-118.3003736
33.94353796,-118.4071684
33.94086776,-118.4069109
33.94353796,-118.4071684
34.08454767,-118.376184
33.98620227,-118.4745727
34.10116032,-118.3233561
33.94353796,-118.4071684
34.08399095,-118.3526916
34.04324053,-118.2635522
34.09048357,-118.375006
33.95010769,-118.4018973
33.979536,-118.4666065
34.04454502,-118.2639238
33.9460719,-118.4016246
34.15660043,-118.3967282
33.94353796,-118.4071684
34.10216967,-118.3392036
33.94353796,-118.4071684
34.01665777,-118.4104765
33.86433997,-118.2610846
34.0837843,-118.3509457
34.08015092,-118.361668
33.94353796,-118.4071684
34.01308955,-118.4959474
34.05913243,-118.4204073
33.94353796,-118.4071684
33.94353796,-118.4071684
34.0472985,-118.4453144
33.94353796,-118.4071684
33.94081928,-118.4068493
34.10115331,-118.341803
33.94353796,-118.4071684
33.94619027,-118.4011817
34.0857974,-118.3441185
33.94035444,-118.4066063
34.09087124,-118.3662763
34.19323897,-118.3499894
33.94353796,-118.4071684
33.94353796,-118.4071684
33.94353796,-118.4071684
33.94353796,-118.4071684
33.94353796,-118.4071684
34.19651193,-118.3526002
33.94353796,-118.4071684
34.19611435,-118.3539104
34.13149592,-118.4333753
33.94353796,-118.4071684
33.99686433,-118.4265018
34.04421603,-118.2651527
34.19611435,-118.3539104
34.19611435,-118.3539104
34.0151232,-118.4956101
34.05920238,-118.3971045
34.07291672,-118.3897156
33.94615467,-118.40734
33.94608347,-118.404057
34.14256287,-118.2335327
34.02766818,-118.4742523
33.94353796,-118.4071684
33.82628206,-118.2074404
34.17940677,-118.3205368
33.91683222,-118.3952379
34.04294952,-118.2083333
34.274016,-118.556935
34.04287723,-118.2555085
34.061319,-118.308448
34.06306855,-118.4470093
34.04841873,-118.2477212
34.02581993,-118.1963766
34.10788968,-118.2726918
34.19938892,-118.4796564
34.07341291,-118.240217
33.94171963,-118.3990341
34.08424097,-118.3171412
34.07245908,-118.4036264
33.88650512,-118.4002822
33.86433997,-118.2610846
34.0287865,-118.4116909
34.18486795,-118.3136639
33.94096861,-118.4041548
33.90345252,-118.387225
33.79923135,-118.2177823
33.98620227,-118.4745727
33.94505244,-118.4042457
34.03477513,-118.2153035
34.03211853,-118.4953267
33.94108428,-118.4068185
33.94484959,-118.4049833
34.1691051,-118.376567
34.08390667,-118.3438738
34.06374527,-118.3991249
34.02101372,-118.4662425
34.11208881,-118.3391047
34.19283271,-118.3460087
34.18796705,-118.3718393
34.01435657,-118.2855034
34.00222106,-118.4152365
34.1134723,-118.2656842
33.94179344,-118.3995509
34.19611435,-118.3539104
34.07053064,-118.361226
33.94353796,-118.4071684
33.94615467,-118.40734
33.9015575,-118.3740193
34.05519277,-118.2331681
34.01421045,-118.494629
33.94353796,-118.4071684
34.24405202,-118.4228549
34.0489912,-118.2532639
34.23523718,-118.4860737
34.034069,-118.2383862
34.11830658,-118.3003736
33.94353796,-118.4071684
33.94353796,-118.4071684
34.19527462,-118.3543339
33.94353796,-118.4071684
34.04955258,-118.260288
34.02755172,-118.4131713
33.94353796,-118.4071684
33.87072271,-118.3086795
34.07181143,-118.3580089
33.94662083,-118.3991586
33.94353796,-118.4071684
34.10141094,-118.3232528
34.15249145,-118.3460171
33.94353796,-118.4071684
34.07512806,-118.3809042
34.10172272,-118.3261414
34.14033157,-118.3692312
34.09161055,-118.3298865
34.10292121,-118.265419
33.94353796,-118.4071684
34.01874137,-118.4891048
34.14716697,-118.426771
34.03002165,-118.4676396
34.1006062,-118.2632309
33.94353796,-118.4071684
33.73425764,-118.2780155
33.83559277,-118.3159737
33.94353796,-118.4071684
33.94353796,-118.4071684
33.94353796,-118.4071684
33.94353796,-118.4071684
34.03181194,-118.3347957
33.94353796,-118.4071684
34.130275,-118.348257
34.00909169,-118.4931171
34.00853139,-118.4983635
34.14073393,-118.3714618
33.94353796,-118.4071684
34.09079098,-118.3463292
34.07427375,-118.3765436
34.10564512,-118.3189412
33.94353796,-118.4071684
34.14767385,-118.4283222
34.02164638,-118.2806084
34.10130461,-118.3288039
33.95895952,-118.4485328
33.9818763,-118.4052403
33.99048412,-118.4649526
33.94353796,-118.4071684
33.94353796,-118.4071684
34.07777237,-118.263458
34.09830135,-118.2067627
34.00807781,-118.4905744
34.08820708,-118.3790389
34.02637242,-118.4555483
33.90257737,-118.3884
34.147538,-118.339869
34.09082213,-118.3627061
34.07036917,-118.4005986
34.09068345,-118.3887362
34.02484979,-118.2788086
33.7646637,-118.1937626
34.09755521,-118.3280754
33.88539098,-118.3291578
33.94353796,-118.4071684
33.94086776,-118.4069109
33.94353796,-118.4071684
34.07633811,-118.3837585
34.05920238,-118.3971045
34.04432415,-118.2658482
34.07481703,-118.3775139
33.94615467,-118.40734
34.05337783,-118.4680926
33.94619027,-118.4011817
34.0400353,-118.4631408
34.09039377,-118.344233
34.02164638,-118.2806084
34.19639832,-118.3516359
34.06722739,-118.401053
33.94324913,-118.4024589
34.11980766,-118.2957602
34.04432513,-118.3794347
33.9946185,-118.4388893
33.94182904,-118.3995724
34.020813,-118.2812333
33.94353796,-118.4071684
34.10517766,-118.2920372
33.94353796,-118.4071684
33.94353796,-118.4071684
33.94353796,-118.4071684
34.03037154,-118.4667778
34.10319485,-118.3387908
34.15506792,-118.369075
33.8726291,-118.3534236
33.94705563,-118.400865
33.94666548,-118.4072717
33.94353796,-118.4071684
34.10614867,-118.2568148
34.14050694,-118.3695316
33.94353796,-118.4071684
34.03148192,-118.4687746
34.09037188,-118.3443001
34.08334418,-118.2924217
33.94353796,-118.4071684
33.94121456,-118.4072913
33.98512695,-118.439603
34.13886703,-118.1980899
34.094316,-118.339754
33.94353796,-118.4071684
34.0430231,-118.2671571
34.10007656,-118.3475214
34.07371521,-118.2159424
34.10170888,-118.3432785
34.19658683,-118.3534571
33.95763425,-118.4177789
34.05815635,-118.446016
34.06954701,-118.2765877
34.15192365,-118.4524012
34.09857728,-118.3223607
34.02332783,-118.3951414
34.20609692,-118.2176655
33.94353796,-118.4071684
33.9462581,-118.4040749
34.25634353,-118.5355107
33.94154422,-118.4043789
33.94353796,-118.4071684
34.16127695,-118.5091724
33.94353796,-118.4071684
34.02996617,-118.4674145
34.052737,-118.241602
33.94353796,-118.4071684
34.06232952,-118.3487937
34.0905186,-118.3631579
33.98729756,-118.4717417
34.04834618,-118.5006845
34.10141094,-118.3232528
33.94353796,-118.4071684
33.94353796,-118.4071684
33.94484945,-118.3743754
34.09289283,-118.3770864
34.13726805,-118.3595967
34.00909169,-118.4931171
34.0489912,-118.2532639
33.94061563,-118.4068279
33.94353796,-118.4071684
34.09830093,-118.3286333
33.98070125,-118.4644989
33.9806895,-118.3960587
33.94353796,-118.4071684
34.05360304,-118.2600915
33.94353796,-118.4071684
34.04197453,-118.2545185
34.00947856,-118.4875233
