37.76150825,-122.4257666
37.77192748,-122.403971
37.78260468,-122.407608
37.77941535,-122.4235334
37.7802773,-122.391311
37.78265833,-122.4063206
37.78582599,-122.4065191
37.74860198,-122.3866948
37.77704115,-122.4228215
37.78571737,-122.3992462
37.77704115,-122.4228215
37.80578302,-122.420547
37.77812363,-122.4058743
37.78409292,-122.3948878
37.81966208,-122.4785042
37.76987301,-122.4668393
37.7724448,-122.4060094
37.77192748,-122.403971
37.78508228,-122.4325566
37.7784672,-122.3932232
37.77961057,-122.4206972
37.81966208,-122.4785042
37.78823382,-122.3875992
37.78260468,-122.407608
37.76803091,-122.3925753
37.78260468,-122.407608
37.76424725,-122.3868437
37.79078007,-122.3891674
37.78425693,-122.4021578
37.78759636,-122.4008297
37.76462951,-122.3946315
37.78714026,-122.4081042
37.78260468,-122.407608
37.77192748,-122.403971
37.78555324,-122.4081419
37.76132132,-122.4307096
37.7763605,-122.4232936
37.75475012,-122.4206367
37.78582599,-122.4065191
37.79568649,-122.393682
37.8080145,-122.4081472
37.79815532,-122.4062794
37.76063038,-122.4216521
37.78693953,-122.4033724
37.77905938,-122.41588
37.8122746,-122.3627126
37.787884,-122.4031812
37.78586047,-122.4118185
37.80108262,-122.4250753
37.79509303,-122.398349
37.77948512,-122.4203399
37.78278561,-122.3883812
37.77679438,-122.394805
37.7432806,-122.4212847
37.78400084,-122.394594
37.78400084,-122.394594
37.75905548,-122.4115753
37.78242156,-122.3925823
37.78808473,-122.3982719
37.79841775,-122.4305585
37.76809412,-122.3931885
37.75131586,-122.4318984
37.79762505,-122.4065995
37.78343485,-122.401675
37.7847237,-122.3951626
37.80778351,-122.4184549
37.76477688,-122.4222583
37.77151103,-122.4351863
37.8066646,-122.4285936
37.78496959,-122.4070287
37.78095036,-122.396096
37.76144464,-122.4239588
37.81979938,-122.3732989
37.77864386,-122.393682
37.78526637,-122.4085414
37.80006945,-122.442112
37.78878021,-122.4084484
37.78501199,-122.4302673
37.77608585,-122.4260314
37.77840537,-122.3909582
37.78187933,-122.4044568
37.80778351,-122.4184549
37.78962604,-122.3977137
37.78060685,-122.3963457
37.7724448,-122.4060094
37.80212043,-122.4188948
37.78665283,-122.3986672
37.78227317,-122.4081981
37.78260468,-122.407608
37.7661027,-122.4030439
37.77675282,-122.4032307
37.79533889,-122.3937249
37.79496937,-122.4227349
37.78647887,-122.4035633
37.74056782,-122.4345267
37.77098612,-122.4689341
37.7955601,-122.4014298
37.76488462,-122.4226027
37.75708751,-122.4211875
37.7642436,-122.4018896
37.79362585,-122.3942048
37.79817929,-122.4072494
37.78582599,-122.4065191
37.77835555,-122.3894012
37.79707686,-122.3954415
37.75905548,-122.4115753
37.77032462,-122.4452126
37.78276667,-122.3881248
37.78260468,-122.407608
37.75260812,-122.4033353
37.77812363,-122.4058743
37.7984672,-122.4495149
37.80737398,-122.4344482
37.79806175,-122.4037251
37.80824125,-122.4093032
37.78400084,-122.394594
37.75524413,-122.4234009
37.7856988,-122.3994648
37.7717462,-122.4141465
37.76020629,-122.4099519
37.77773651,-122.3888969
37.78934472,-122.4014819
37.76471728,-122.4035716
37.77921202,-122.3979199
37.7858281,-122.4296872
37.78143334,-122.3915387
37.78276667,-122.3881248
37.78166477,-122.3942077
37.78066205,-122.4747813
37.78427265,-122.4084359
37.7724448,-122.4060094
37.78943643,-122.4052058
37.79065042,-122.4055776
37.78798099,-122.3995702
37.80212043,-122.4188948
37.781834,-122.4217506
37.76826683,-122.4215931
37.77944927,-122.3948576
37.76471728,-122.4035716
37.76472395,-122.4324538
37.79657802,-122.4053193
37.7939477,-122.3934331
37.80378893,-122.4152961
37.80045052,-122.4378018
37.78256436,-122.3929839
37.79880907,-122.4358241
37.76241157,-122.3973513
37.7879542,-122.4075329
37.7994951,-122.4097444
37.79078007,-122.3891674
37.8038842,-122.4485922
37.79065042,-122.4055776
37.74602323,-122.426967
37.78647887,-122.4035633
37.77704115,-122.4228215
37.78428278,-122.4091101
37.77760931,-122.3975337
37.77584103,-122.4227144
37.78833575,-122.4086702
37.80847345,-122.4402319
37.78115387,-122.3913968
37.77364056,-122.421459
37.79488532,-122.3927071
37.78530819,-122.4051788
37.79289719,-122.4210835
37.78265833,-122.4063206
37.77957239,-122.3901391
37.78115387,-122.3913968
37.78367616,-122.4030381
37.79682865,-122.402992
37.77240405,-122.4075482
37.76435675,-122.4312323
37.78647887,-122.4035633
37.78594469,-122.404958
37.75993046,-122.4290525
37.78808473,-122.3982719
37.7847237,-122.3951626
37.7719215,-122.4301379
37.74980664,-122.4204069
37.77639892,-122.4266069
37.77835555,-122.3894012
37.75655507,-122.4211693
37.79870457,-122.4072969
37.78465104,-122.4064254
37.74031765,-122.466519
37.79759483,-122.4064333
37.78143334,-122.3915387
37.78166477,-122.3942077
37.78367616,-122.4030381
37.77236783,-122.4373431
37.74031765,-122.466519
37.78741986,-122.4098062
37.78703424,-122.4102688
37.80710935,-122.445631
37.78647887,-122.4035633
37.76053972,-122.421805
37.79327155,-122.3946455
37.78436735,-122.3901938
37.7692332,-122.4576685
37.76671593,-122.4168992
37.76435233,-122.421823
37.77124025,-122.4131341
37.78425693,-122.4021578
37.7996707,-122.4076851
37.7960895,-122.4061272
37.76326575,-122.41536
37.78212827,-122.3927146
37.80233772,-122.3733681
37.79870457,-122.4072969
37.77556873,-122.4469309
37.78394361,-122.4046576
